property_id,address,latitude,longitude,pct_flooded,max_depth_ft,urban_flag,optical_available,optical_water_pct,wse_spread_ft,rel_elev_ft,hand_ft,water_fraction,dpol_water,dpol_available,dem_resolution_m,found_ht,found_type,num_story,occtype,val_struct,val_cont,ftprntsqft,med_yr_blt,nsi_match_m,nsi_matched,first_floor_height_ft,foundation_type,depth_above_ffe_ft,first_floor_source,depth_lower_ft,depth_upper_ft,depth_ci_ft
BRZ-00916,"NSI Structure 124540427, Harris County, TX",29.695769,-95.605532,0.0,0.0,0,1,0.0,0.0,13.6,1.15,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,224759.1897,112379.59485,2644.0,1979.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00917,"NSI Structure 122488841, Fort Bend County, TX",29.550206,-95.795073,0.0,0.0,1,1,0.0,0.0,3.198,7.43,0.0,0.0,1,1,0.5,S,1.0,RES3A,196259.8448983706,68690.9457144297,1389.0,1981.0,0.0,True,0.5,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00918,"NSI Structure 122498229, Fort Bend County, TX",29.678793,-95.835225,0.0,0.0,0,1,0.0,0.0,56.221,3.44,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,693644.4714507472,346822.2357253736,3098.0,2013.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00919,"NSI Structure 122645219, Fort Bend County, TX",29.45149,-95.660931,0.0,0.0,0,1,0.0,0.0,6.149,4.46,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,716550.5877544284,358275.2938772142,4795.0,2015.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00920,"NSI Structure 122548701, Fort Bend County, TX",29.680279,-95.635215,0.0,0.0,1,1,0.0,0.0,7.685,0.06,0.0,0.0,1,1,0.5,S,2.0,RES3C,1432923.6900778948,501523.2915272632,4851.0,1990.0,0.0,True,0.5,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00921,"NSI Structure 122550296, Fort Bend County, TX",29.592007,-95.669396,0.0,0.0,1,1,0.0,0.0,13.219,1.41,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,727949.9728959069,363974.98644795344,2462.0,1995.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00922,"NSI Structure 122480160, Fort Bend County, TX",29.71016,-95.754871,0.0,0.0,1,1,0.0,0.0,11.72,1.97,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,812251.4497544602,406125.7248772301,3780.0,2006.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00923,"NSI Structure 122642405, Fort Bend County, TX",29.477767,-95.870108,0.0,0.0,0,1,0.0,0.0,3.891,3.63,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,309009.5061483652,154504.7530741826,2637.0,2010.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00924,"NSI Structure 122462437, Fort Bend County, TX",29.555789,-95.698612,0.0,0.0,1,1,0.0,0.0,8.555,6.75,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,695525.3663679033,347762.68318395165,2730.0,2004.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00925,"NSI Structure 122622633, Fort Bend County, TX",29.52974,-95.728241,0.0,0.0,1,1,0.0,0.0,8.086,1.04,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,392081.393681588,196040.696840794,1823.0,2015.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00926,"NSI Structure 122583129, Fort Bend County, TX",29.695108,-95.670939,0.0,0.0,1,1,0.0,0.0,2.06,2.3,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,323863.03973202524,161931.51986601262,2121.0,1984.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00927,"NSI Structure 122629659, Fort Bend County, TX",29.51552,-95.820256,0.0,0.0,1,1,0.0,0.0,10.947,0.11,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,386879.052384343,193439.5261921715,2418.0,2010.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00928,"NSI Structure 122488604, Fort Bend County, TX",29.609798,-95.791689,0.0,0.0,0,1,0.0,0.0,13.333,14.7,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,854147.4488136941,427073.72440684703,5165.0,2010.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00929,"NSI Structure 122556095, Fort Bend County, TX",29.533937,-95.752896,0.0,0.0,1,1,0.0,0.0,7.89,4.24,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,386920.3561105725,193460.17805528626,2861.0,2015.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00930,"NSI Structure 122542779, Fort Bend County, TX",29.699273,-95.830679,0.0,0.0,1,1,0.0,0.0,2.212,3.18,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,832288.8362630041,416144.41813150205,2014.0,2009.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00931,"NSI Structure 122455765, Fort Bend County, TX",29.655779,-95.68071,0.0,0.0,1,1,0.0,0.0,5.367,0.6,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,931915.9046327736,465957.9523163868,2738.0,2015.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00932,"NSI Structure 122469286, Fort Bend County, TX",29.562302,-95.727324,0.0,0.0,0,1,0.0,0.0,10.537,5.52,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,335846.59191875154,167923.29595937577,2398.0,2013.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00933,"NSI Structure 122612173, Fort Bend County, TX",29.600923,-95.647583,0.0,0.0,1,1,0.0,0.0,8.861,0.02,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,933014.0949260844,466507.0474630422,5374.0,2009.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00934,"NSI Structure 122666871, Fort Bend County, TX",29.582096,-95.606244,0.0,0.0,1,1,0.0,0.0,1.888,3.36,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,316661.47844564065,158330.73922282032,2070.0,1984.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00935,"NSI Structure 122576093, Fort Bend County, TX",29.635311,-95.670917,0.0,0.0,1,1,0.0,0.0,10.501,13.4,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,301206.3318113384,150603.1659056692,2033.0,1995.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00936,"NSI Structure 122612857, Fort Bend County, TX",29.597375,-95.686131,0.0,0.0,1,1,0.0,0.0,2.985,3.99,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,397638.317338224,198819.158669112,1661.0,1997.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00937,"NSI Structure 122465705, Fort Bend County, TX",29.70428,-95.715176,0.0,0.0,0,1,0.0,0.0,2.791,1.55,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,321100.9862507992,160550.4931253996,2319.0,2015.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00938,"NSI Structure 122531514, Fort Bend County, TX",29.667082,-95.737677,0.0,0.0,1,1,0.0,0.0,5.075,0.62,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,461969.7789289209,230984.88946446046,2517.0,2014.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00939,"NSI Structure 122514259, Fort Bend County, TX",29.67508,-95.899166,0.0,0.0,0,1,0.0,0.0,3.931,8.59,0.0,0.0,1,1,0.75,S,3.0,RES1-3SNB,795960.7097199504,397980.3548599752,3723.0,2008.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00940,"NSI Structure 122491006, Fort Bend County, TX",29.694507,-95.804376,0.0,0.0,0,1,0.0,0.0,3.176,1.51,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,741467.8698452443,370733.93492262217,3029.0,2015.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00941,"NSI Structure 122497798, Fort Bend County, TX",29.680893,-95.830464,0.0,0.0,0,1,0.0,0.0,7.024,5.51,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,555215.4111256301,277607.70556281507,2202.0,2013.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00942,"NSI Structure 122532515, Fort Bend County, TX",29.635918,-95.751707,0.0,0.0,1,1,0.0,0.0,3.752,2.31,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,828851.5085205265,414425.75426026323,4309.0,2012.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00943,"NSI Structure 122469065, Fort Bend County, TX",29.55958,-95.72799,0.0,0.0,0,1,0.0,0.0,11.426,6.45,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,423375.151634734,211687.575817367,1889.0,2013.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00944,"NSI Structure 122636877, Fort Bend County, TX",29.502652,-95.815756,0.0,0.0,1,1,0.0,0.0,1.849,7.49,0.0,0.0,1,1,2.0,C,1.0,RES1-1SNB,260409.2732126903,130204.63660634516,2112.0,2010.0,0.0,True,2.0,Crawlspace,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00945,"NSI Structure 122555223, Fort Bend County, TX",29.570033,-95.748707,0.0,0.0,1,1,0.0,0.0,9.334,1.29,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,391907.66443894315,195953.83221947157,2008.0,2013.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00946,"NSI Structure 122631456, Fort Bend County, TX",29.514073,-95.803075,0.0,0.0,0,1,0.0,0.0,5.794,1.82,0.0,0.0,1,1,2.0,C,1.0,RES1-1SNB,332100.69342133036,166050.34671066518,2350.0,2011.0,0.0,True,2.0,Crawlspace,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00947,"NSI Structure 122527090, Fort Bend County, TX",29.656472,-95.694171,0.0,0.0,0,1,0.0,0.0,15.363,13.7,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,812515.6909636277,406257.8454818138,3800.0,2015.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00948,"NSI Structure 122623193, Fort Bend County, TX",29.523817,-95.72619,0.0,0.0,0,1,0.0941,0.0,18.9,1.74,0.0,0.0135,1,1,0.75,S,2.0,RES1-2SNB,410610.2127518144,205305.1063759072,2203.0,2015.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00949,"NSI Structure 122474063, Fort Bend County, TX",29.637123,-95.738502,0.0,0.0,1,1,0.0,0.0,4.051,4.75,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,620918.9342180333,310459.46710901667,3668.0,1992.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00950,"NSI Structure 122668131, Fort Bend County, TX",29.609986,-95.615936,0.0,0.0,1,1,0.046,0.0,5.317,7.2,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,718442.5802086507,359221.29010432534,2259.0,1991.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00951,"NSI Structure 122612381, Fort Bend County, TX",29.642,-95.743354,0.0,0.0,1,1,0.0,0.0,13.595,2.44,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,575379.6524502177,287689.8262251089,2619.0,2012.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00952,"NSI Structure 122473091, Fort Bend County, TX",29.565828,-95.739527,0.0,0.0,0,1,0.0,0.0,13.244,2.93,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,476590.8516405275,238295.42582026374,2986.0,2013.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00953,"NSI Structure 122624891, Fort Bend County, TX",29.523487,-95.745645,0.0,0.0,0,1,0.0,0.0,8.152,2.29,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,273336.3946008859,136668.19730044296,1795.0,2015.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00954,"NSI Structure 122617452, Fort Bend County, TX",29.658371,-95.740154,0.0,0.0,1,1,0.0,0.0,6.702,1.07,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,857410.2656715014,428705.1328357507,3551.0,2012.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00955,"NSI Structure 122713783, Fort Bend County, TX",29.561409,-95.609478,0.0,0.0,1,1,0.0,0.0,11.312,3.18,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,981580.6835045903,490790.34175229515,2415.0,1998.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00956,"NSI Structure 122476565, Fort Bend County, TX",29.699816,-95.744915,0.0,0.0,1,1,0.0,0.0,9.9,2.29,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,361715.07445277064,180857.53722638532,2670.0,2011.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00957,"NSI Structure 122569656, Fort Bend County, TX",29.622385,-95.745995,0.0,0.0,1,1,0.0,0.0,8.446,0.31,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,551802.3967990978,275901.1983995489,2790.0,2010.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00958,"NSI Structure 122521865, Fort Bend County, TX",29.639735,-95.666741,0.0,0.0,1,1,0.0,0.0,2.563,17.36,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,217487.04892987234,108743.52446493617,946.0,1995.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00959,"NSI Structure 122503049, Fort Bend County, TX",29.545345,-95.865533,0.0,0.0,0,1,0.0,0.0,1.721,1.4,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,290765.42458401556,145382.71229200778,2337.0,1986.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00960,"NSI Structure 122533341, Fort Bend County, TX",29.701236,-95.74865,0.0,0.0,1,1,0.0,0.0,4.957,6.14,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,418732.3355377873,209366.16776889365,2564.0,2011.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00961,"NSI Structure 122478263, Fort Bend County, TX",29.537494,-95.750083,0.0,0.0,0,1,0.0,0.0,15.712,1.12,0.0,0.0,1,1,0.5,S,1.0,RES3A,1851928.0218867732,648174.8076603706,11440.0,2015.0,0.0,True,0.5,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00962,"NSI Structure 122499427, Fort Bend County, TX",29.633939,-95.834693,0.0,0.0,0,1,0.0,0.0,16.239,6.92,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,1298132.0733510377,649066.0366755188,5005.0,2008.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00963,"NSI Structure 122470423, Fort Bend County, TX",29.70347,-95.728538,0.0,0.0,0,1,0.0,0.0,2.937,5.68,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,266853.6783569741,133426.83917848705,1990.0,2008.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00964,"NSI Structure 122637543, Fort Bend County, TX",29.525605,-95.818166,0.0,0.0,1,1,0.0,0.0,6.787,2.13,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,526325.9014171851,263162.95070859254,2111.0,2010.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00965,"NSI Structure 123881958, Harris County, TX",29.67934,-95.600159,0.0,0.0,1,1,0.0,0.0,2.543,2.01,0.0,0.0,1,1,0.5,S,2.0,RES3E,1826050.3166545583,639117.6108290954,7638.0,1977.0,0.0,True,0.5,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00966,"NSI Structure 122460721, Fort Bend County, TX",29.63698,-95.703307,0.0,0.0,0,1,0.0,0.0,12.688,3.79,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,813154.6374390149,406577.3187195074,2690.0,2015.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00967,"NSI Structure 122462695, Fort Bend County, TX",29.698773,-95.710971,0.0,0.0,0,1,0.0,0.0,11.957,6.3,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,347858.6851799938,173929.3425899969,2261.0,2015.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00968,"NSI Structure 122578502, Fort Bend County, TX",29.697128,-95.745489,0.0,0.0,1,1,0.0,0.0,13.84,2.63,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,497544.48017607897,248772.24008803949,1814.0,2011.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00969,"NSI Structure 122497660, Fort Bend County, TX",29.668766,-95.832151,0.0,0.0,1,1,0.0,0.0,25.68,1.95,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,760500.916801224,380250.458400612,2431.0,2013.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00970,"NSI Structure 122618661, Fort Bend County, TX",29.54837,-95.77265,0.0,0.0,1,1,0.0,0.0,4.849,6.5,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,155858.70358370998,77929.35179185499,1705.0,2008.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00971,"NSI Structure 122743974, Fort Bend County, TX",29.578771,-95.631506,0.0,0.0,1,1,0.0,0.0,22.519,1.51,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,806784.3202494424,403392.1601247212,1500.0,1993.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00972,"NSI Structure 122484936, Fort Bend County, TX",29.689571,-95.776912,0.0,0.0,0,1,0.0,0.0,13.215,5.99,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,654434.786203796,327217.393101898,1988.0,2015.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00973,"NSI Structure 122622428, Fort Bend County, TX",29.506243,-95.723168,0.0,0.0,0,1,0.0,0.0,1.658,0.18,0.0,0.0,1,1,2.0,C,1.0,RES1-1SNB,645749.759533032,322874.879766516,2957.0,2015.0,0.0,True,2.0,Crawlspace,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00974,"NSI Structure 122463152, Fort Bend County, TX",29.543374,-95.708181,0.0,0.0,1,1,0.0,0.0,6.7,13.05,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,410446.48980135756,205223.24490067878,2451.0,2004.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00975,"NSI Structure 122593560, Fort Bend County, TX",29.697607,-95.680271,0.0,0.0,1,1,0.0,0.0,7.576,9.46,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,224634.8497132133,112317.42485660665,2517.0,2001.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00976,"NSI Structure 122529797, Fort Bend County, TX",29.558636,-95.731563,0.0,0.0,0,1,0.0,0.0,13.901,11.12,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,347083.6589338807,173541.82946694034,2782.0,2013.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00977,"NSI Structure 122478499, Fort Bend County, TX",29.651767,-95.749904,0.0,0.0,1,1,0.0,0.0,16.959,8.77,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,907025.486224351,453512.7431121755,3661.0,2012.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00978,"NSI Structure 122532171, Fort Bend County, TX",29.54297,-95.726423,0.0,0.0,0,1,0.0,0.0,27.426,14.73,0.0,0.0,1,1,0.25,S,1.0,AGR1,48130.26280163078,69788.88106236463,2163.0,2004.0,0.1,True,0.25,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00979,"NSI Structure 122466253, Fort Bend County, TX",29.677345,-95.717567,0.0,0.0,1,1,0.0,0.0,11.628,4.72,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,321350.404483012,160675.202241506,2007.0,2014.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00980,"NSI Structure 122524673, Fort Bend County, TX",29.636685,-95.679588,0.0,0.0,1,1,0.0,0.0,2.795,1.11,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,347698.76804126054,173849.38402063027,2370.0,1995.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00981,"NSI Structure 122622063, Fort Bend County, TX",29.501694,-95.716218,0.0,0.0,0,1,0.0,0.0,2.808,0.66,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,651897.1757686612,325948.5878843306,2580.0,2015.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00982,"NSI Structure 122586918, Fort Bend County, TX",29.68632,-95.830338,0.0,0.0,1,1,0.0,0.0,12.169,1.15,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,628458.2273206677,314229.11366033385,1401.0,2013.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00983,"NSI Structure 122482311, Fort Bend County, TX",29.579338,-95.763627,0.0,0.0,1,1,0.0,0.0,4.884,12.76,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,325882.51789200003,162941.25894600002,2721.0,2013.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00984,"NSI Structure 122570323, Fort Bend County, TX",29.578578,-95.757792,0.0,0.0,1,1,0.0,0.0,35.957,10.68,0.0,0.0,1,1,2.0,C,1.0,RES1-1SNB,91030.93438222537,45515.467191112686,484.0,2013.0,0.0,True,2.0,Crawlspace,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00985,"NSI Structure 122552359, Fort Bend County, TX",29.542482,-95.688323,0.0,0.0,1,1,0.0,0.0,10.493,10.69,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,234209.64778829514,117104.82389414757,2041.0,1989.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00986,"NSI Structure 122559491, Fort Bend County, TX",29.632389,-95.805881,0.0,0.0,0,1,0.0,0.0,11.108,0.91,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,854763.299060596,427381.649530298,3076.0,2012.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00987,"NSI Structure 122619581, Fort Bend County, TX",29.551937,-95.805283,0.0,0.0,1,1,0.0,0.0,1.406,5.43,0.0,0.0,1,1,2.0,C,1.0,RES1-1SNB,62926.57214999999,31463.286074999996,708.0,1981.0,0.0,True,2.0,Crawlspace,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00988,"NSI Structure 122451147, Fort Bend County, TX",29.576834,-95.6604,0.0,0.0,1,1,0.0,0.0,8.856,0.0,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,689481.030919542,344740.515459771,2636.0,2009.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00989,"NSI Structure 122565424, Fort Bend County, TX",29.569922,-95.642275,0.0,0.0,1,1,0.0,0.0,5.272,2.5,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,1185212.4250511308,592606.2125255654,5016.0,1998.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00990,"NSI Structure 122528833, Fort Bend County, TX",29.606324,-95.722496,0.0,0.0,1,1,0.0,0.0,3.449,10.99,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,455057.2314407967,227528.61572039835,1383.0,1987.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00991,"NSI Structure 122641340, Fort Bend County, TX",29.450042,-95.745781,0.0,0.0,0,1,0.0,0.0,1.336,1.87,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,328825.50702273415,164412.75351136707,1986.0,2000.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00992,"NSI Structure 122593927, Fort Bend County, TX",29.596198,-95.695989,0.0,0.0,1,1,0.0,0.0,6.544,6.4,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,365563.1606666273,182781.58033331364,2718.0,1997.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00993,"NSI Structure 122543112, Fort Bend County, TX",29.548174,-95.828279,0.0,0.0,1,1,0.0,0.0,2.054,6.3,0.0,0.0,1,1,2.0,C,1.0,RES1-1SNB,70025.96965000001,35012.98482500001,870.0,1987.0,0.0,True,2.0,Crawlspace,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00994,"NSI Structure 122585965, Fort Bend County, TX",29.709704,-95.784785,0.0,0.0,1,1,0.0,0.0,13.088,1.55,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,1077551.7745103755,538775.8872551877,4487.0,2007.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00995,"NSI Structure 122529414, Fort Bend County, TX",29.675653,-95.730983,0.0,0.0,0,1,0.0,0.0,5.864,1.69,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,314016.58726566954,157008.29363283477,2114.0,2014.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00996,"NSI Structure 122612223, Fort Bend County, TX",29.708782,-95.684996,0.0,0.0,1,1,0.0,0.0,9.721,2.61,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,502600.1900899778,251300.0950449889,936.0,1999.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00997,"NSI Structure 123888820, Harris County, TX",29.699388,-95.611107,0.0,0.0,1,1,0.0,0.0,5.667,2.29,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,123873.0111,61936.50555,8183.0,1979.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
