zip,depth_ft,depth_unit_assumed,paid_building,paid_contents,damage_building,property_value,occupancy_type,n_floors,elevated,basement_type,lowest_floor_elev,lowest_adjacent_grade,duration_raw,flood_zone,cause_of_damage
77096,5.0,feet,29930.5,0.0,30776.0,2540316.0,1,3.0,True,,48.3,47.7,0.0,AE,4
77024,2.0,feet,70173.2,40000.0,51792.0,94933.0,16,2.0,False,0.0,,,0.0,X,1
77096,,inches,136785.31,97426.58,121632.0,405857.0,11,1.0,False,,,,0.0,AE,4
77091,1.0,feet,76278.21,22662.58,75756.0,107045.0,1,1.0,False,0.0,76.8,76.3,0.0,AE,4
77088,1.0,feet,53392.85,5300.0,55392.0,113835.0,1,1.0,False,0.0,,,0.0,AE,4
77079,5.0,feet,250000.0,100000.0,233970.0,405953.0,1,2.0,False,,,,0.0,X,4
77042,1.0,feet,163392.03,36637.0,149873.0,416627.0,11,2.0,False,,,,0.0,X,2
77056,1.0,feet,13114.6,0.0,12877.0,158901.0,1,1.0,False,,,,0.0,X,4
77082,0.0,feet,,,100.0,175000.0,1,2.0,False,4.0,78.9,77.3,0.0,AE,0
77024,0.0,feet,,,562.0,5949969.0,11,2.0,False,,,,0.0,X,4
77065,1.0,feet,92117.05,20213.28,90179.0,205613.0,11,1.0,False,0.0,,,0.0,X,4
77081,,inches,,,,,6,1.0,False,,58.1,56.8,0.0,AE,0
77084,1.0,feet,22069.8,880.05,23069.0,89744.0,11,2.0,False,0.0,,,0.0,AE,2
77063,1.0,feet,100783.58,58061.85,92010.0,373638.0,11,2.0,False,,,,0.0,X,2
77024,1.0,feet,61437.65,0.0,62688.0,103731.0,16,2.0,False,0.0,,,0.0,X,0
77084,1.0,feet,89840.82,37456.69,84954.0,180726.0,1,1.0,False,0.0,,,0.0,X,2
77084,1.0,feet,112336.95,15678.9,96771.0,249913.0,11,2.0,False,0.0,,,0.0,X,4
77035,0.0,feet,,,,,1,1.0,False,,,,0.0,X,1
77079,2.0,feet,30000.0,12000.0,63715.0,347303.0,1,2.0,False,,,,0.0,X,2
77041,1.0,feet,106650.65,17009.17,102066.0,207101.0,1,1.0,False,0.0,,,0.0,X,2
77084,1.0,feet,500000.0,0.0,511856.0,1271741.0,3,3.0,False,,109.0,108.3,0.0,AE,0
77096,4.0,feet,500000.0,0.0,652008.0,2776321.0,3,3.0,False,,,,0.0,AE,2
77063,2.0,feet,15433.98,0.0,15359.0,192398.0,1,1.0,False,,66.8,65.3,0.0,AE,2
77035,1.0,feet,139369.28,0.0,136835.0,273206.0,1,1.0,False,0.0,57.5,56.8,0.0,AE,0
77084,0.0,feet,1917.35,0.0,3168.0,66092.0,1,2.0,False,,,,0.0,X,4
77074,3.0,feet,403816.44,0.0,408816.0,544056.0,3,2.0,False,,,,0.0,AE,2
77084,,inches,0.0,38267.6,,,6,1.0,False,,,,0.0,X,2
77079,4.0,feet,250000.0,95255.91,260328.0,332426.0,1,2.0,False,,,,0.0,X,0
77079,2.0,feet,250000.0,100000.0,226439.0,556216.0,11,2.0,False,,,,0.0,X,4
77077,3.0,feet,85977.87,72106.52,77130.0,174889.0,1,1.0,False,,,,0.0,X,4
77094,2.0,feet,81434.74,20004.37,81447.0,611284.0,11,3.0,False,0.0,,,0.0,X,4
77079,2.0,feet,250000.0,100000.0,241618.0,270696.0,11,2.0,False,0.0,,,0.0,X,4
77095,3.0,feet,65732.61,13436.82,63784.0,170690.0,1,1.0,False,,,,0.0,X,4
77074,2.0,feet,131376.72,48949.31,123766.0,310556.0,11,1.0,False,,,,0.0,AE,2
77088,2.0,feet,39243.57,5000.0,39723.0,98878.0,1,1.0,False,,81.2,80.1,0.0,AE,4
77092,2.0,feet,61198.45,27600.0,62448.0,86791.0,11,1.0,False,0.0,,,0.0,AE,4
77084,2.0,feet,52441.61,100000.0,53046.0,197250.0,1,1.0,False,,107.8,106.7,0.0,AE,4
77077,3.3333333333333335,inches,20984.46,4450.26,21286.0,230424.0,1,2.0,False,,,,0.0,X,4
77035,1.0,feet,160987.0,0.0,162987.0,968208.0,3,2.0,False,,60.1,59.1,0.0,AE,2
77079,4.0,feet,250000.0,100000.0,231925.0,512008.0,11,1.0,False,,,,0.0,AE,4
77024,2.0,feet,30000.0,40000.0,39328.0,180033.0,16,2.0,False,0.0,,,0.0,X,0
77088,0.0,feet,,,,,1,1.0,False,,,,0.0,X,
77072,1.0,feet,28737.83,2499.84,30238.0,111558.0,16,2.0,False,0.0,,,0.0,AE,0
77070,0.0,feet,,,,,11,2.0,False,,,,0.0,X,0
77096,1.0,feet,143303.14,52700.0,133496.0,438624.0,11,2.0,False,,,,0.0,AE,2
77096,,inches,13430.68,15202.69,14299.0,205216.0,11,1.0,False,,59.5,58.7,0.0,AE,2
77091,1.0,feet,1133.24,0.0,2383.0,139802.0,1,1.0,False,0.0,73.9,73.1,0.0,AE,4
77068,1.0,feet,78078.07,0.0,79328.0,265424.0,1,2.0,False,0.0,,,0.0,X,0
77056,1.0,feet,46254.88,2458.38,46155.0,134915.0,1,1.0,False,,,,0.0,X,4
77074,2.0,feet,93000.0,22100.0,96331.0,110732.0,11,1.0,False,0.0,,,0.0,AE,4
77088,2.0,feet,83130.36,16600.0,77655.0,146312.0,11,1.0,False,0.0,78.6,77.6,0.0,AE,2
77084,2.0,feet,80802.57,89737.5,82052.0,326077.0,1,2.0,False,,,,0.0,X,4
77096,,inches,142057.08,0.0,146057.0,183442.0,11,1.0,False,,,,0.0,AE,2
77084,1.0,feet,76655.51,55791.42,77906.0,225114.0,1,2.0,False,0.0,,,0.0,X,0
77079,4.0,feet,250000.0,10000.0,335000.0,837785.0,1,2.0,False,0.0,72.4,71.9,0.0,AE,4
77074,2.0,feet,189091.84,0.0,194092.0,777910.0,1,2.0,False,,,58.4,0.0,AE,2
77084,6.0,feet,250000.0,100000.0,251250.0,456732.0,1,4.0,False,,,,0.0,X,0
77079,0.0,feet,,,,,11,1.0,False,,,,0.0,X,0
77066,0.0,feet,14296.42,5061.37,15007.0,198019.0,1,1.0,False,0.0,,,0.0,X,2
77063,,inches,75952.09,0.0,69337.0,190719.0,11,1.0,False,,,,0.0,X,2
77072,,inches,,,,,13,2.0,False,,71.7,70.6,0.0,AE,0
77088,1.0,feet,21223.74,0.0,20685.0,125005.0,11,1.0,False,0.0,,,0.0,X,2
77096,0.0,feet,500000.0,0.0,506079.0,12417941.0,18,1.0,False,0.0,59.2,56.3,0.0,AE,0
77096,1.0,feet,121735.71,23739.48,122986.0,272379.0,11,1.0,False,0.0,,,0.0,AE,0
77024,2.0,feet,20000.0,8000.0,30354.0,202779.0,11,2.0,False,0.0,,,0.0,X,4
77056,1.0,feet,47598.29,0.0,42664.0,556859.0,16,3.0,False,0.0,,,0.0,X,4
77066,1.0,feet,6151.52,0.0,6882.0,230942.0,1,2.0,False,0.0,,,0.0,X,4
77091,0.0,feet,,,,,6,1.0,False,,68.8,68.1,0.0,AE,
77035,2.0,feet,60778.4,0.0,62278.0,164265.0,1,1.0,False,0.0,,,0.0,AE,4
77040,8.0,feet,45756.2,14793.62,49757.0,174449.0,11,1.0,False,0.0,83.3,82.2,0.0,AE,4
77084,2.0,feet,161102.02,48492.56,162352.0,179405.0,11,1.0,False,0.0,,,0.0,X,0
77084,1.0,feet,7681.44,0.0,8449.0,144974.0,11,2.0,False,0.0,,,0.0,X,2
77041,,inches,127538.25,9119.38,116065.0,430718.0,1,2.0,False,,,,0.0,X,4
77096,1.0,feet,136906.75,0.0,127694.0,194577.0,1,1.0,False,0.0,,,0.0,AE,4
77079,2.0,feet,250000.0,100000.0,234961.0,481247.0,11,2.0,False,,,,0.0,X,2
77082,1.0,feet,,,,,11,2.0,False,0.0,78.5,77.8,0.0,AE,4
77092,1.0,feet,118464.76,0.0,119714.0,1638712.0,18,2.0,False,0.0,,,0.0,X,4
77088,2.0,feet,109500.89,0.0,109668.0,220718.0,11,1.0,False,0.0,,,0.0,AE,2
77096,0.0,feet,182315.58,37346.08,164660.0,286611.0,11,1.0,False,,56.2,54.6,0.0,AE,2
77035,1.0,feet,111295.78,29771.35,106497.0,197289.0,11,1.0,False,,60.6,58.3,0.0,AE,2
77084,2.0,feet,107629.2,36305.38,97715.0,175346.0,1,1.0,False,,107.8,107.0,0.0,AE,4
77074,2.0,feet,66069.68,15326.26,70070.0,177768.0,11,1.0,False,0.0,,,0.0,AE,4
77074,3.0,feet,250000.0,100000.0,361760.0,782061.0,1,2.0,False,,63.1,61.7,0.0,AE,0
77070,2.0,feet,79893.87,100000.0,74157.0,131718.0,11,1.0,False,0.0,,,0.0,X,4
77079,3.0,feet,0.0,48573.21,,,1,2.0,False,0.0,83.3,82.3,0.0,AE,2
77035,2.0,feet,177031.18,85974.6,179031.0,415287.0,11,2.0,False,0.0,53.1,52.0,0.0,AE,0
77077,1.0,feet,18395.49,369.42,18910.0,177409.0,1,2.0,False,0.0,,,0.0,X,4
77096,0.0,feet,,,,,6,1.0,False,,,,0.0,AE,4
77055,1.0,feet,13846.69,0.0,14532.0,156610.0,1,1.0,False,,,,0.0,X,4
77079,5.0,feet,250000.0,90023.5,253553.0,647324.0,11,2.0,False,0.0,71.4,71.1,0.0,AE,4
77038,2.0,feet,19087.17,45580.78,20337.0,173457.0,1,1.0,False,,,,0.0,X,4
77074,,inches,235300.77,47600.0,215202.0,284946.0,11,1.0,False,,,,0.0,AE,4
77079,5.0,feet,250000.0,100000.0,254674.0,270705.0,11,1.0,False,0.0,,,0.0,X,0
77024,2.0,feet,230278.9,100000.0,219566.0,613968.0,11,2.0,False,0.0,65.8,65.0,0.0,AE,4
77035,0.0,feet,,,,,11,1.0,False,,,,0.0,X,4
77079,2.0,feet,192775.35,83031.98,194025.0,295330.0,11,2.0,False,0.0,,,0.0,X,0
77096,8.25,inches,165844.41,11000.0,153932.0,239464.0,11,2.0,False,0.0,55.4,54.6,0.0,AE,2
77063,2.0,feet,240080.93,100000.0,218414.0,510007.0,1,2.0,False,,,,0.0,X,4
77041,1.0,feet,250000.0,100000.0,559250.0,1676382.0,11,2.0,False,,,,0.0,X,2
77096,2.0,feet,158350.5,10500.0,162351.0,276965.0,11,1.0,True,,58.7,51.3,0.0,AE,2
77091,1.0,feet,107800.0,7000.0,116091.0,228109.0,11,1.0,False,,75.7,75.0,0.0,AE,2
77063,5.0,feet,9472.74,0.0,11473.0,530806.0,15,2.0,True,,61.3,51.3,0.0,AE,0
77070,3.0,feet,70148.19,36346.83,65897.0,164872.0,1,2.0,False,0.0,124.4,123.4,0.0,AE,2
77041,0.0,feet,,,,,11,1.0,False,0.0,,,0.0,X,0
77035,,inches,2260.55,0.0,4261.0,219158.0,11,1.0,False,,60.1,58.5,0.0,AE,4
77035,1.0,feet,51502.25,9781.85,53502.0,162541.0,1,1.0,False,,,,0.0,AE,4
77081,1.0,feet,2609.29,0.0,3675.0,170213.0,11,1.0,True,0.0,,,0.0,X,2
77043,1.0,feet,60102.36,20645.58,63102.0,191540.0,1,1.0,False,,,,0.0,X,0
77074,1.0,feet,4549.25,0.0,6179.0,123460.0,11,1.0,False,,,,0.0,AE,2
77091,1.0,feet,3509.82,0.0,5009.0,67690.0,1,1.0,False,,,,0.0,AE,2
77079,1.0,feet,0.0,17739.57,,,1,2.0,True,1.0,,,0.0,X,2
77096,0.0,feet,12351.38,11079.51,12912.0,179880.0,1,1.0,False,0.0,60.3,59.6,0.0,AE,2
77077,4.0,feet,158556.07,62513.07,151206.0,201408.0,1,1.0,False,,,,0.0,X,4
77084,5.0,feet,93398.46,66832.95,85857.0,123850.0,1,1.0,False,,,,0.0,X,2
77099,1.0,feet,54619.57,0.0,64619.0,243209.0,1,1.0,False,0.0,,,0.0,AE,2
77096,0.0,feet,66965.66,15566.76,60063.0,220789.0,1,1.0,False,,57.2,56.0,0.0,AE,4
77065,6.0,feet,33415.35,3191.04,34665.0,115037.0,11,1.0,False,0.0,,,0.0,X,0
77074,1.0,feet,35984.01,17126.1,37234.0,97442.0,11,2.0,False,0.0,62.1,60.4,0.0,AE,0
77074,2.0,feet,201529.91,100000.0,175770.0,325846.0,11,1.0,False,0.0,63.0,62.1,0.0,AE,2
77042,1.0,feet,144149.24,53151.3,138133.0,249056.0,1,2.0,False,,,,0.0,X,2
77070,2.0,feet,137704.01,100000.0,134086.0,309395.0,11,1.0,False,,,,0.0,X,4
77071,0.0,feet,,,,,1,2.0,False,,,,0.0,AE,0
77079,6.0,feet,250000.0,100000.0,214553.0,353568.0,11,2.0,False,0.0,,,0.0,X,2
77041,0.0,feet,,,,,11,1.0,False,0.0,,,0.0,X,
77077,1.0,feet,5500.46,0.0,4512.0,236284.0,1,2.0,False,,,,0.0,X,4
77079,2.0,feet,187887.64,63348.86,176381.0,207995.0,11,2.0,False,,,,0.0,X,4
77074,,inches,36401.6,0.0,38402.0,166200.0,11,1.0,False,,,,0.0,AE,2
77057,3.0,feet,250000.0,9101.85,256514.0,1465535.0,11,2.0,True,,,,0.0,AE,0
77065,1.0,feet,22787.55,9101.41,23698.0,213908.0,1,1.0,False,,,,0.0,X,4
77035,2.0,feet,250000.0,43357.94,255000.0,603951.0,1,1.0,False,0.0,53.2,52.6,0.0,AE,0
77096,3.0,feet,59801.28,0.0,61801.0,324607.0,1,2.0,False,0.0,53.2,52.6,0.0,AE,2
77074,1.0,feet,15286.38,0.0,14570.0,174388.0,1,1.0,False,,61.7,61.4,0.0,AE,4
77084,2.0,feet,115123.96,34263.8,116374.0,164794.0,1,1.0,False,0.0,,,0.0,X,4
77024,4.0,feet,0.0,28762.08,,,3,2.0,False,,,,0.0,X,2
77079,3.0,feet,444412.9,9815.2,445663.0,814718.0,13,3.0,False,0.0,,,0.0,X,4
77024,2.0,feet,203852.45,100000.0,205102.0,427908.0,11,1.0,False,0.0,,,0.0,X,0
77035,1.0,feet,20972.19,55730.71,21972.0,61641.0,4,1.0,False,,,,0.0,X,4
77084,6.0,feet,250000.0,100000.0,251250.0,282291.0,1,1.0,False,,,,0.0,X,0
77042,,inches,250000.0,55714.23,235515.0,316370.0,11,2.0,False,,,,0.0,AE,2
77096,2.0,feet,500000.0,0.0,569870.0,2766792.0,3,3.0,False,0.0,52.5,51.2,0.0,AE,4
77088,1.0,feet,13565.4,0.0,14348.0,108454.0,11,1.0,False,0.0,,,0.0,X,4
77079,,inches,,,,,2,2.0,False,,,,0.0,X,0
77042,8.0,feet,250000.0,100000.0,280097.0,899600.0,11,2.0,False,,,,0.0,X,2
77074,1.0,feet,72338.73,33249.38,61140.0,119328.0,1,1.0,False,0.0,59.3,58.7,0.0,AE,2
77035,2.0,feet,174529.63,81100.0,166435.0,180741.0,11,1.0,False,0.0,52.4,51.8,0.0,AE,4
77041,1.0,feet,126214.45,47673.8,117849.0,235632.0,11,2.0,False,,,,0.0,X,2
77040,1.0,feet,,,813.0,97159.0,1,2.0,False,,86.3,84.7,0.0,AE,2
77096,2.1666666666666665,inches,150737.62,0.0,160738.0,299640.0,1,1.0,False,0.0,,,0.0,AE,4
77066,2.0,feet,48972.86,44443.14,44668.0,134451.0,11,1.0,False,0.0,,,0.0,AE,2
77035,,inches,14551.85,0.0,12553.0,132545.0,11,1.0,False,,,,0.0,X,4
77096,,inches,191530.74,18900.0,170914.0,182295.0,1,1.0,False,,,,0.0,AE,4
77088,0.0,feet,,,,,11,2.0,False,0.0,,,0.0,X,0
77041,2.0,feet,88099.4,22799.06,81620.0,165445.0,11,2.0,False,0.0,,,0.0,X,4
77088,15.0,feet,71599.72,0.0,73600.0,109111.0,1,1.0,False,0.0,77.7,76.9,0.0,AE,4
77068,4.0,feet,195836.09,0.0,173074.0,417232.0,1,2.0,False,,105.9,103.7,0.0,AE,2
77042,3.0,feet,250000.0,80860.06,271895.0,437234.0,11,1.0,False,,,,0.0,X,4
77077,1.0,feet,53478.39,8283.05,44407.0,206093.0,1,2.0,False,,,,0.0,X,2
77096,2.0,feet,194797.41,0.0,195944.0,361242.0,11,1.0,False,0.0,,,0.0,AE,0
77096,1.0,feet,250000.0,100000.0,256893.0,1112719.0,11,1.0,False,0.0,55.0,52.6,0.0,AE,2
77079,5.0,inches,250000.0,100000.0,228322.0,300000.0,1,2.0,False,0.0,75.1,74.3,0.0,AE,4
77079,2.0,feet,250000.0,47966.13,247158.0,1123409.0,11,1.0,True,0.0,69.4,68.7,0.0,AE,2
77091,2.0,feet,102210.36,30527.73,95666.0,168555.0,11,1.0,False,0.0,,,0.0,AE,2
77041,1.0,feet,0.0,9216.21,,,18,1.0,False,0.0,,,0.0,X,0
77096,1.0,feet,108952.32,95231.4,107135.0,248223.0,11,1.0,False,0.0,,,0.0,AE,0
77096,4.0,feet,160509.3,0.0,156652.0,316737.0,1,1.0,False,,53.2,52.5,0.0,AE,2
77092,0.0,feet,,,,,15,2.0,False,0.0,69.7,68.4,0.0,AE,2
77096,4.0,feet,250000.0,75000.0,355000.0,643742.0,1,1.0,False,,,48.7,0.0,AE,2
77056,8.0,feet,6191.4,0.0,6232.0,274042.0,1,2.0,False,,,,0.0,X,4
77083,1.0,feet,5061.47,0.0,9278.0,140903.0,11,2.0,False,0.0,83.6,82.8,0.0,AE,4
77024,4.0,feet,156335.03,100000.0,149773.0,375141.0,1,2.0,False,,,,0.0,X,4
77035,2.0,feet,64971.42,20678.55,66540.0,94095.0,1,1.0,False,0.0,56.7,55.9,0.0,AE,4
77070,7.0,feet,5208.04,0.0,30208.0,33915.0,18,1.0,False,0.0,114.5,114.4,0.0,AE,4
77070,0.0,feet,154775.43,60973.81,160775.0,180578.0,1,1.0,False,,121.0,120.4,0.0,AE,4
77024,2.0,feet,68593.45,10597.8,62750.0,125062.0,1,2.0,False,,,,0.0,X,2
77041,,inches,,,,,11,2.0,False,,,,0.0,X,0
77035,2.0,feet,238757.67,61153.0,240008.0,592804.0,1,1.0,False,,52.6,51.0,0.0,AE,0
77095,1.0,feet,66083.67,26209.92,67334.0,341710.0,1,2.0,False,,,,0.0,X,2
77096,1.0,feet,158911.25,100000.0,156302.0,227369.0,11,1.0,False,0.0,54.2,53.1,0.0,AE,4
77074,1.0,feet,93326.83,21816.28,97327.0,109580.0,11,1.0,False,0.0,58.1,57.4,0.0,AE,4
77094,2.0,feet,250000.0,100000.0,931250.0,2586746.0,11,2.0,False,,,,0.0,X,2
77096,1.0,feet,250000.0,100000.0,455617.0,923948.0,1,1.0,False,,,56.8,0.0,AE,2
77096,2.0,feet,101201.81,26300.0,103202.0,183259.0,11,1.0,False,0.0,52.5,51.5,0.0,AE,0
77074,12.0,feet,49949.36,7109.86,56042.0,102373.0,11,1.0,False,0.0,,,0.0,AE,4
77041,1.0,feet,250000.0,23525.23,406250.0,1033316.0,11,2.0,False,,,,0.0,X,2
77040,1.0,feet,11935.2,600.0,13435.0,153518.0,1,1.0,False,,,,0.0,AE,4
77079,2.0,feet,215505.0,79892.44,187282.0,333813.0,11,2.0,False,,,,0.0,X,2
77077,0.0,feet,5494.96,0.0,5760.0,302378.0,1,1.0,False,,,,0.0,X,2
77024,2.0,feet,59003.2,24512.12,51208.0,191159.0,11,2.0,False,0.0,,,0.0,X,0
77065,1.0,feet,133178.43,57636.52,130972.0,203962.0,11,1.0,False,,,,0.0,X,2
77041,2.0,feet,179660.6,100000.0,175379.0,285956.0,1,2.0,False,,,,0.0,X,2
77070,,inches,,,,,11,2.0,False,,125.2,124.3,0.0,AE,0
77079,1.0,feet,83795.69,6438.47,81841.0,183334.0,11,2.0,False,,,,0.0,X,4
77074,1.0,feet,1231.48,0.0,2481.0,136009.0,11,2.0,False,0.0,65.4,64.5,0.0,AE,4
77094,2.0,feet,106354.36,1830.58,107604.0,246227.0,1,2.0,False,0.0,,,0.0,X,2
77096,5.0,feet,250000.0,50000.0,267520.0,510667.0,1,2.0,True,,49.7,49.3,0.0,AE,2
77084,1.0,feet,33649.83,0.0,34900.0,158424.0,1,1.0,False,,116.6,115.5,0.0,AE,4
77074,3.3333333333333335,inches,97084.62,2039.56,100581.0,137522.0,1,1.0,False,,62.3,61.7,0.0,AE,4
77041,1.0,feet,132523.8,49155.78,119086.0,156794.0,11,2.0,False,,,,0.0,X,2
77077,0.0,feet,,,,,1,2.0,False,,,,0.0,X,0
77042,0.0,feet,,,,,1,1.0,False,,,,0.0,X,1
77096,1.0,feet,103058.22,0.0,99250.0,116269.0,11,1.0,False,0.0,53.3,52.7,0.0,AE,2
77072,0.0,feet,,,,,1,1.0,False,0.0,,,0.0,AE,
77084,3.0,feet,115464.22,40000.0,104569.0,182607.0,1,1.0,False,,107.3,106.2,0.0,AE,2
77079,4.0,feet,250000.0,100000.0,284340.0,456769.0,1,2.0,False,,,,0.0,X,4
77096,1.6666666666666667,inches,175886.77,0.0,158359.0,184243.0,1,1.0,False,,52.8,53.6,0.0,AE,4
77079,0.0,feet,73563.45,10032.7,74813.0,181782.0,1,1.0,False,0.0,,,0.0,X,4
77099,0.0,feet,,,,,3,2.0,False,0.0,0.1,0.0,0.0,AO,0
77088,1.0,feet,73951.71,23883.75,75952.0,158084.0,11,1.0,False,0.0,,,0.0,AE,0
77070,1.0,feet,,,,,11,2.0,False,0.0,,,0.0,X,1
77084,1.0,feet,82540.26,60000.0,76289.0,227877.0,1,1.0,False,,,,0.0,X,0
77092,0.0,feet,,,,,11,2.0,False,,66.6,63.6,0.0,AE,4
77041,1.0,feet,80151.47,50299.03,75254.0,175914.0,1,1.0,False,0.0,,,0.0,X,2
77096,2.0,feet,154138.2,37609.34,136621.0,340271.0,11,1.0,False,,,,0.0,AE,4
77063,1.0,feet,250000.0,100000.0,238703.0,492748.0,1,2.0,False,,,,0.0,X,2
77042,2.0,feet,136280.26,44294.25,121406.0,197165.0,11,1.0,False,,,,0.0,X,2
77031,2.0,feet,500000.0,500000.0,689942.0,10503596.0,6,3.0,False,0.0,74.4,73.5,0.0,AE,4
77070,1.0,feet,250000.0,100000.0,408684.0,1073189.0,1,1.0,False,,,,0.0,X,0
77079,4.0,feet,144633.28,50326.61,138311.0,221074.0,1,2.0,False,,,,0.0,X,4
77084,,inches,32646.37,0.0,33646.0,232762.0,1,2.0,False,,,,0.0,X,4
77096,5.0,feet,79463.84,8447.54,81463.0,290830.0,1,2.0,False,,,,0.0,AE,2
77092,0.0,feet,,,,,1,1.0,False,,,,0.0,X,0
77084,1.0,feet,500000.0,0.0,526201.0,1370102.0,3,2.0,False,0.0,108.6,108.0,0.0,AE,0
77024,0.0,feet,169550.85,100000.0,163564.0,433125.0,11,2.0,False,,,,0.0,X,2
77070,,inches,,,,,11,1.0,False,,,,0.0,X,0
77092,1.0,feet,42643.71,0.0,43894.0,230562.0,1,1.0,False,,,,0.0,AE,4
77042,1.0,feet,37219.62,21457.72,35130.0,1246137.0,1,3.0,True,1.0,62.8,62.8,0.0,AE,2
77084,7.0,feet,23705.14,0.0,22651.0,96944.0,1,2.0,False,,,,0.0,X,0
77079,5.0,feet,228244.65,97054.47,208247.0,210000.0,1,1.0,False,,,,0.0,X,2
77074,3.0,feet,25000.0,8472.61,32538.0,170582.0,11,2.0,False,,62.0,61.2,0.0,AE,4
77070,1.0,feet,133608.81,27570.03,131586.0,305308.0,11,1.0,False,,,,0.0,X,2
77084,0.0,feet,58943.97,0.0,54355.0,122086.0,11,1.0,False,0.0,114.4,113.4,0.0,AE,2
77070,1.0,feet,60961.03,3352.17,57047.0,185280.0,11,2.0,False,,,,0.0,X,2
77096,,inches,47345.63,3839.54,52346.0,374787.0,11,1.0,False,,58.6,56.6,0.0,AE,2
77099,0.0,feet,,,,,11,1.0,False,0.0,,,0.0,X,0
77096,2.0,feet,118397.07,0.0,119647.0,158126.0,11,1.0,False,0.0,56.1,54.8,0.0,AE,0
77096,1.0,feet,167193.26,83110.0,168443.0,440028.0,11,1.0,False,,,,0.0,AE,2
77070,1.0,feet,83214.81,70982.87,77876.0,345802.0,11,2.0,False,0.0,,,0.0,X,2
77077,2.0,feet,250000.0,88279.93,251250.0,679801.0,1,1.0,False,,,,0.0,X,2
77096,1.0,feet,148196.19,0.0,139105.0,208141.0,11,2.0,False,0.0,54.5,53.3,0.0,AE,2
77082,0.0,feet,,,,,11,2.0,False,0.0,,,0.0,X,0
77035,2.0,feet,97143.38,39320.0,91559.0,184785.0,1,1.0,False,,,,0.0,AE,4
77096,1.0,feet,122978.44,16046.05,121770.0,133283.0,1,1.0,False,,55.9,56.2,0.0,AE,4
77079,3.0,feet,281294.17,7048.9,282544.0,1003700.0,13,3.0,False,0.0,,,0.0,X,4
77024,,inches,164982.82,0.0,162267.0,270331.0,1,4.0,False,,,54.5,0.0,AE,2
77096,1.0,feet,105004.88,45555.61,92228.0,218045.0,1,1.0,False,0.0,,,0.0,AE,2
77088,2.0,feet,35722.4,14470.89,34660.0,146973.0,1,2.0,False,,80.0,79.3,0.0,AE,2
77096,0.0,feet,250000.0,81100.0,238457.0,1172108.0,11,2.0,False,,59.5,56.6,0.0,AE,2
77070,3.0,feet,375465.27,0.0,376715.0,1256273.0,18,1.0,False,,122.4,119.7,0.0,AE,2
77096,4.0,feet,6932.11,0.0,8182.0,2826810.0,11,3.0,True,,61.6,50.4,0.0,AE,4
77084,6.0,feet,250000.0,40164.51,272842.0,273000.0,1,1.0,False,,,,0.0,X,4
77091,1.0,feet,78246.01,40000.0,77568.0,114128.0,1,2.0,False,0.0,73.1,72.3,0.0,AE,2
77070,0.0,feet,78007.18,19240.01,76505.0,200377.0,11,2.0,False,0.0,,,0.0,X,2
77099,1.0,feet,5359.29,0.0,6609.0,180367.0,11,2.0,False,0.0,,,0.0,X,4
77088,,inches,3756.59,559.69,4757.0,140478.0,1,1.0,False,,,,0.0,X,4
77014,0.0,feet,,,,,11,1.0,False,0.0,,,0.0,X,0
77084,,inches,70080.18,3182.43,68118.0,245189.0,1,1.0,False,,,,0.0,X,2
77074,1.0,feet,63110.58,14773.1,65111.0,234820.0,1,1.0,False,,,,0.0,AE,2
77096,3.0,feet,250000.0,8411.15,252000.0,441773.0,1,1.0,False,,,,0.0,AE,0
77024,3.0,feet,0.0,12561.04,,,1,1.0,False,,,,0.0,X,2
77069,6.0,feet,182384.23,100000.0,172501.0,315071.0,11,1.0,False,0.0,,,0.0,AE,2
77068,2.0,feet,165357.53,9040.63,155053.0,213513.0,1,2.0,False,0.0,,,0.0,X,2
77040,1.0,feet,43293.11,24664.45,41915.0,120428.0,1,1.0,False,,,,0.0,X,4
77092,1.0,feet,95997.88,6080.83,94551.0,256990.0,1,1.0,True,,,,0.0,AE,4
77083,1.0,feet,3082.09,0.0,4111.0,93324.0,11,1.0,False,0.0,,,0.0,X,2
77096,0.0,feet,9919.13,0.0,11169.0,199420.0,1,1.0,False,,,,0.0,X,0
77024,10.0,feet,398303.63,3367.27,408304.0,5096903.0,18,3.0,False,0.0,,,0.0,AE,0
77042,0.0,feet,,,,,11,1.0,False,0.0,,,0.0,X,
77084,4.0,feet,86834.98,36272.29,88085.0,346985.0,1,2.0,False,,106.0,105.0,0.0,AE,0
77077,2.0,feet,144378.06,36414.04,145628.0,256238.0,11,1.0,False,0.0,,,0.0,X,0
77057,0.0,feet,,,,,11,3.0,False,,,,0.0,X,0
77063,1.0,feet,207182.12,68615.05,189865.0,443713.0,11,2.0,False,,,,0.0,X,4
77042,2.0,feet,250000.0,100000.0,236048.0,263027.0,11,1.0,False,0.0,,,0.0,X,4
77079,4.0,feet,202928.42,70552.05,204178.0,466347.0,1,2.0,False,,,,0.0,AE,0
77074,2.0,feet,81456.92,29619.46,86457.0,222474.0,11,2.0,False,0.0,,,0.0,AE,0
77070,2.0,feet,101211.34,33829.35,102461.0,132202.0,1,1.0,False,,,,0.0,X,0
77079,2.0,feet,556601.44,0.0,557851.0,1197358.0,3,6.0,False,0.0,82.3,81.6,0.0,AE,4
